EURUSD,202604010000,1.156070,1.156070,1.155960,1.156020,0
EURUSD,202604010001,1.156020,1.156030,1.155960,1.156020,0
EURUSD,202604010002,1.156030,1.156030,1.156010,1.156010,0
EURUSD,202604010003,1.156000,1.156060,1.155960,1.156020,0
EURUSD,202604010004,1.156000,1.156130,1.155980,1.156070,0
EURUSD,202604010005,1.156070,1.156150,1.156040,1.156150,0
EURUSD,202604010006,1.156160,1.156260,1.156160,1.156230,0
EURUSD,202604010007,1.156250,1.156250,1.156210,1.156230,0
EURUSD,202604010008,1.156240,1.156250,1.156220,1.156230,0
EURUSD,202604010009,1.156190,1.156210,1.156160,1.156180,0
EURUSD,202604010010,1.156170,1.156190,1.156150,1.156170,0
EURUSD,202604010011,1.156170,1.156190,1.156140,1.156140,0
EURUSD,202604010012,1.156150,1.156150,1.156040,1.156040,0
EURUSD,202604010013,1.156050,1.156140,1.156040,1.156140,0
EURUSD,202604010014,1.156150,1.156190,1.156080,1.156080,0
EURUSD,202604010015,1.156100,1.156130,1.156040,1.156040,0
EURUSD,202604010016,1.156040,1.156040,1.155980,1.155980,0
EURUSD,202604010017,1.155970,1.156030,1.155960,1.155980,0
EURUSD,202604010018,1.155980,1.156000,1.155940,1.155970,0
EURUSD,202604010019,1.155960,1.156020,1.155960,1.156010,0
EURUSD,202604010020,1.156020,1.156080,1.156020,1.156070,0
EURUSD,202604010021,1.156070,1.156080,1.156030,1.156070,0
EURUSD,202604010022,1.156070,1.156070,1.155960,1.156060,0
EURUSD,202604010023,1.156060,1.156150,1.156040,1.156130,0
EURUSD,202604010024,1.156130,1.156190,1.156110,1.156170,0
EURUSD,202604010025,1.156170,1.156170,1.156150,1.156160,0
EURUSD,202604010026,1.156140,1.156150,1.156110,1.156120,0
EURUSD,202604010027,1.156130,1.156180,1.156110,1.156110,0
EURUSD,202604010028,1.156120,1.156130,1.156100,1.156110,0
EURUSD,202604010029,1.156130,1.156210,1.156130,1.156210,0
EURUSD,202604010030,1.156200,1.156200,1.156130,1.156130,0
EURUSD,202604010031,1.156140,1.156140,1.156100,1.156110,0
EURUSD,202604010032,1.156130,1.156260,1.156110,1.156260,0
EURUSD,202604010033,1.156260,1.156290,1.156210,1.156210,0
EURUSD,202604010034,1.156220,1.156230,1.156180,1.156180,0
EURUSD,202604010035,1.156200,1.156200,1.156120,1.156170,0
EURUSD,202604010036,1.156190,1.156190,1.156180,1.156180,0
EURUSD,202604010037,1.156190,1.156320,1.156190,1.156310,0
EURUSD,202604010038,1.156320,1.156340,1.156280,1.156340,0
EURUSD,202604010039,1.156350,1.156350,1.156190,1.156210,0
EURUSD,202604010040,1.156220,1.156260,1.156180,1.156250,0
EURUSD,202604010041,1.156230,1.156270,1.156220,1.156250,0
EURUSD,202604010042,1.156250,1.156350,1.156250,1.156330,0
EURUSD,202604010043,1.156320,1.156410,1.156320,1.156410,0
EURUSD,202604010044,1.156410,1.156430,1.156380,1.156410,0
EURUSD,202604010045,1.156430,1.156430,1.156360,1.156360,0
EURUSD,202604010046,1.156350,1.156410,1.156330,1.156400,0
EURUSD,202604010047,1.156400,1.156430,1.156390,1.156420,0
EURUSD,202604010048,1.156440,1.156490,1.156430,1.156480,0
EURUSD,202604010049,1.156480,1.156530,1.156470,1.156520,0
EURUSD,202604010050,1.156520,1.156540,1.156480,1.156510,0
EURUSD,202604010051,1.156530,1.156630,1.156530,1.156610,0
EURUSD,202604010052,1.156610,1.156630,1.156590,1.156600,0
EURUSD,202604010053,1.156580,1.156620,1.156570,1.156580,0
EURUSD,202604010054,1.156570,1.156570,1.156530,1.156530,0
EURUSD,202604010055,1.156510,1.156520,1.156350,1.156350,0
EURUSD,202604010056,1.156360,1.156430,1.156350,1.156420,0
EURUSD,202604010057,1.156420,1.156480,1.156410,1.156470,0
EURUSD,202604010058,1.156460,1.156520,1.156430,1.156480,0
EURUSD,202604010059,1.156480,1.156530,1.156470,1.156520,0
EURUSD,202604010100,1.156520,1.156590,1.156460,1.156490,0
EURUSD,202604010101,1.156500,1.156610,1.156470,1.156610,0
EURUSD,202604010102,1.156610,1.156660,1.156570,1.156580,0
EURUSD,202604010103,1.156570,1.156610,1.156530,1.156600,0
EURUSD,202604010104,1.156590,1.156600,1.156460,1.156490,0
EURUSD,202604010105,1.156490,1.156620,1.156480,1.156580,0
EURUSD,202604010106,1.156560,1.156580,1.156510,1.156550,0
EURUSD,202604010107,1.156560,1.156590,1.156510,1.156570,0
EURUSD,202604010108,1.156580,1.156580,1.156500,1.156530,0
EURUSD,202604010109,1.156520,1.156770,1.156520,1.156730,0
EURUSD,202604010110,1.156730,1.156730,1.156650,1.156710,0
EURUSD,202604010111,1.156700,1.156700,1.156620,1.156630,0
EURUSD,202604010112,1.156630,1.156740,1.156580,1.156740,0
EURUSD,202604010113,1.156720,1.156740,1.156690,1.156710,0
EURUSD,202604010114,1.156700,1.156750,1.156640,1.156640,0
EURUSD,202604010115,1.156640,1.156640,1.156570,1.156600,0
EURUSD,202604010116,1.156600,1.156680,1.156590,1.156660,0
EURUSD,202604010117,1.156660,1.156680,1.156640,1.156680,0
EURUSD,202604010118,1.156690,1.156750,1.156690,1.156710,0
EURUSD,202604010119,1.156720,1.156730,1.156690,1.156710,0
EURUSD,202604010120,1.156700,1.156700,1.156570,1.156590,0
EURUSD,202604010121,1.156580,1.156640,1.156570,1.156630,0
EURUSD,202604010122,1.156630,1.156690,1.156620,1.156670,0
EURUSD,202604010123,1.156660,1.156680,1.156640,1.156680,0
EURUSD,202604010124,1.156670,1.156940,1.156670,1.156940,0
EURUSD,202604010125,1.156930,1.157180,1.156920,1.157160,0
EURUSD,202604010126,1.157160,1.157220,1.157090,1.157150,0
EURUSD,202604010127,1.157160,1.157170,1.157040,1.157040,0
EURUSD,202604010128,1.157050,1.157210,1.157050,1.157200,0
EURUSD,202604010129,1.157200,1.157280,1.157180,1.157270,0
EURUSD,202604010130,1.157290,1.157390,1.157280,1.157320,0
EURUSD,202604010131,1.157320,1.157370,1.157280,1.157330,0
EURUSD,202604010132,1.157370,1.157380,1.157310,1.157340,0
EURUSD,202604010133,1.157330,1.157390,1.157330,1.157340,0
EURUSD,202604010134,1.157330,1.157340,1.157280,1.157300,0
EURUSD,202604010135,1.157310,1.157380,1.157270,1.157330,0
EURUSD,202604010136,1.157310,1.157330,1.157190,1.157260,0
EURUSD,202604010137,1.157270,1.157380,1.157260,1.157340,0
EURUSD,202604010138,1.157350,1.157400,1.157310,1.157390,0
EURUSD,202604010139,1.157390,1.157450,1.157380,1.157430,0
EURUSD,202604010140,1.157440,1.157490,1.157430,1.157450,0
EURUSD,202604010141,1.157470,1.157480,1.157420,1.157420,0
EURUSD,202604010142,1.157430,1.157470,1.157380,1.157420,0
EURUSD,202604010143,1.157440,1.157460,1.157420,1.157420,0
EURUSD,202604010144,1.157450,1.157590,1.157430,1.157580,0
EURUSD,202604010145,1.157590,1.157630,1.157570,1.157570,0
EURUSD,202604010146,1.157560,1.157570,1.157460,1.157470,0
EURUSD,202604010147,1.157460,1.157530,1.157410,1.157530,0
EURUSD,202604010148,1.157530,1.157570,1.157490,1.157510,0
EURUSD,202604010149,1.157550,1.157630,1.157530,1.157570,0
EURUSD,202604010150,1.157590,1.157590,1.157480,1.157500,0
EURUSD,202604010151,1.157480,1.157530,1.157400,1.157410,0
EURUSD,202604010152,1.157400,1.157450,1.157350,1.157450,0
EURUSD,202604010153,1.157440,1.157440,1.157310,1.157360,0
EURUSD,202604010154,1.157350,1.157370,1.157280,1.157290,0
EURUSD,202604010155,1.157310,1.157340,1.157220,1.157260,0
EURUSD,202604010156,1.157260,1.157330,1.157240,1.157290,0
EURUSD,202604010157,1.157290,1.157300,1.157050,1.157170,0
EURUSD,202604010158,1.157170,1.157220,1.156960,1.156980,0
EURUSD,202604010159,1.156990,1.157010,1.156750,1.156760,0
EURUSD,202604010200,1.156790,1.157060,1.156790,1.156800,0
EURUSD,202604010201,1.156790,1.156990,1.156720,1.156820,0
EURUSD,202604010202,1.156820,1.156870,1.156650,1.156790,0
EURUSD,202604010203,1.156820,1.156820,1.156640,1.156690,0
EURUSD,202604010204,1.156700,1.156710,1.156510,1.156520,0
EURUSD,202604010205,1.156500,1.156550,1.156200,1.156290,0
